"","AYtCM2TOMPOOA100360.extra.kraken2.report","TECcM2TOMPOOA051310.extra.kraken2.report","s9OmM2TOMPOOB051285.extra.kraken2.report","X1qGgM2TOMPOOM080340.extra.kraken2.report","X0n7bM2TOMPOOA100365.extra.kraken2.report","Nm8MM2TOMPOOA051300.extra.kraken2.report","a50wM2TOMPOOB051350.extra.kraken2.report","iYASM2TOMPOOA050195.extra.kraken2.report","wQqUM2TOMPOOA080335.extra.kraken2.report","IGpcM2TOMPOOB051290.extra.kraken2.report","aFJgM2TOMPOOM090325.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"2675054",7.52642802568108e-06,5.80408965086168e-06,7.68919437514461e-06,1.02475945353247e-05,8.74362561487432e-06,8.43859743404459e-06,4.83021784282471e-06,8.98577148014976e-06,6.88996468031856e-06,7.39817339098976e-06,8.74742447990597e-06,"v_2709",37,2.56154102307948e-05,21920.9808865934
"292414",6.02114242054487e-05,5.26832752924368e-05,6.04650284954553e-05,5.79431888540583e-05,7.10772146757525e-05,7.41708300781814e-05,5.48888391230081e-05,6.60454203791007e-05,4.65072615921503e-05,4.50616015633013e-05,4.05562407704731e-05,"v_650",190,2.56127859027226e-05,34782.1227237205
"2686360",4.40182002714076e-05,4.50933119028485e-05,4.12420425575938e-05,3.63093781683728e-05,5.75386975946568e-05,4.79667643619377e-05,4.21546284464702e-05,5.7059648898951e-05,3.74641829492322e-05,5.04420913022029e-05,4.13514611777373e-05,"v_2255",123,2.56114739403253e-05,6142.0899509567
"2738843",4.10532437764423e-06,3.12527904277168e-06,4.19410602280615e-06,3.03632430676288e-06,2.53847195270545e-06,3.55309365643983e-06,3.51288570387252e-06,4.49288574007488e-06,1.72249117007964e-06,1.07609794778033e-05,2.38566122179254e-06,"v_1407",18,2.56101621123262e-05,12467.4895807981
"868864",6.15798656646634e-06,1.4733458344495e-05,1.11842827274831e-05,3.16283781954467e-06,5.35899634460039e-06,1.19916910904844e-05,7.90399283371316e-06,1.16815029241947e-05,6.45934188779865e-06,1.44600661732982e-05,9.54264488717015e-06,"v_5207",13,2.56095062487195e-05,31.7888045994499
"1129794",5.92991298993055e-06,6.69702652022502e-06,8.03870321037846e-06,1.32839188420876e-05,7.05131097973735e-06,3.55309365643983e-06,3.95199641685658e-06,7.18861718411981e-06,1.29186837755973e-06,6.72561217362706e-06,7.15698366537761e-06,"v_2351",24,2.56049161438996e-05,6488.1351217084
"1173273",2.2807357653579e-06,2.23234217340834e-06,5.59214136374153e-06,2.53027025563573e-06,3.94873414865292e-06,3.99723036349481e-06,1.75644285193626e-06,5.84075146209734e-06,3.87560513267919e-06,6.72561217362706e-07,2.38566122179254e-06,"v_1395",18,2.56042605489553e-05,21888.4857974048
"2733153",4.7895451072516e-06,4.91115278149835e-06,4.19410602280615e-06,2.53027025563573e-06,4.51283902703191e-06,1.77654682821991e-06,6.14754998177691e-06,3.5943085920599e-06,2.15311396259955e-06,6.05305095626435e-06,1.59044081452836e-06,"v_5679",14,2.55957408687194e-05,26265.3378897852
"880073",4.10532437764423e-05,9.2865434413787e-05,6.64066786944307e-05,2.56822430947027e-05,6.99490049189945e-05,7.72797870275662e-05,6.1036389104785e-05,9.56984662635949e-05,3.87560513267919e-05,4.43890403459386e-05,1.82900693670761e-05,"v_5244",346,2.55878815792841e-05,41576.7663045005
"1655",6.52290428892361e-05,4.24145012947585e-05,6.29115903420923e-05,2.87185674014656e-05,5.97951171081728e-05,5.90701820383121e-05,4.69848462892949e-05,5.7059648898951e-05,4.17704108744313e-05,5.04420913022029e-05,3.26040366978314e-05,"v_3726",179,2.55859175110019e-05,12538.7226706578
"1520670",6.40886750065571e-05,4.86650593803018e-05,5.73194489783507e-05,2.72004052480841e-05,5.50002256419514e-05,5.19639947254325e-05,4.52284034373587e-05,4.76245888447937e-05,3.10048410614335e-05,4.13625148678064e-05,3.1013595883303e-05,"v_3431",200,2.55846082996469e-05,16556.3262447319
"1937972",4.33339795418002e-06,6.69702652022502e-06,5.94165019897538e-06,1.1259702637579e-05,7.61541585811634e-06,5.77377719171472e-06,7.02577140774503e-06,4.49288574007488e-06,5.16747351023892e-06,7.39817339098976e-06,3.18088162905672e-06,"v_4933",18,2.55819902788437e-05,6027.12493239421
"1704307",2.16669897709001e-05,3.48245379051701e-05,2.86597244891754e-05,2.03686755578677e-05,3.46924500203078e-05,3.06454327867935e-05,2.45901999271076e-05,4.13345488086889e-05,3.48804461941127e-05,4.13625148678064e-05,1.66996285525478e-05,"v_4892",22,2.55787185062028e-05,97.9471318987527
"2714935",7.43519859506677e-05,5.17903384230735e-05,5.906699315452e-05,4.44062429864071e-05,5.66925402770883e-05,6.79529161794117e-05,4.25937391594543e-05,5.21174745848686e-05,3.70335601567122e-05,4.84244076501148e-05,3.65801387341523e-05,"v_3196",185,2.55780642520974e-05,29952.7011196259
"1309",2.2807357653579e-06,4.46468434681668e-07,2.44656184663692e-06,3.7954053834536e-06,3.94873414865292e-06,3.10895694938485e-06,2.63466427790439e-06,3.5943085920599e-06,4.3062279251991e-07,3.36280608681353e-06,7.95220407264179e-07,"v_4231",29,2.55780642520974e-05,23056.3318454816
"46677",4.44743474244791e-05,4.06286275560318e-05,8.03870321037846e-05,3.18814052210103e-05,4.31540231959926e-05,5.90701820383121e-05,8.56265890318926e-05,4.67260116967787e-05,3.22967094389932e-05,3.73271475636302e-05,2.78327142542463e-05,"v_1510",191,2.55767558442887e-05,5747.59309124873
"47951",2.2807357653579e-06,3.12527904277168e-06,2.79607068187077e-06,3.41586484510824e-06,4.51283902703191e-06,4.88550377760476e-06,2.63466427790439e-06,1.79715429602995e-06,8.6124558503982e-07,1.34512243472541e-06,1.59044081452836e-06,"v_2631",20,2.55741394302082e-05,30528.2425557344
"29581",5.54218790981971e-05,5.13438699883918e-05,6.29115903420923e-05,5.21235672660961e-05,6.14874317433097e-05,6.30674124018069e-05,5.22541748451037e-05,6.87411518231456e-05,4.56460160071104e-05,5.38048973890165e-05,3.81705795486806e-05,"v_1137",248,2.55734854103266e-05,28845.7196760805
"1314",3.42110364803686e-06,5.80408965086168e-06,3.8445971875723e-06,5.56659456239862e-06,2.82052439189494e-06,5.32964048465974e-06,3.95199641685658e-06,6.73932861011232e-06,3.44498234015928e-06,6.05305095626435e-06,2.38566122179254e-06,"v_4239",19,2.55721774709116e-05,2463.92692559192
"1173586",2.41757991127938e-05,2.18769532994017e-05,2.27180742902e-05,2.63148106586116e-05,1.94616183040751e-05,1.64330581610342e-05,1.18559892505697e-05,2.69573144404493e-05,1.76555344933163e-05,1.88317140861558e-05,1.3518746923491e-05,"v_2390",9,2.55682544552683e-05,2754.38445863408
"1661",6.36325278534855e-05,6.42914545941602e-05,5.80184666488184e-05,3.03632430676288e-05,6.26156415000677e-05,6.1735002280642e-05,5.00586212801834e-05,5.97553803429959e-05,3.87560513267919e-05,3.96811118243996e-05,4.05562407704731e-05,"v_3738",156,2.55669470508527e-05,14448.15477155
"2231053",6.84220729607371e-06,4.91115278149835e-06,8.73772088084615e-06,1.60672161232869e-05,8.74362561487432e-06,1.42123746257593e-05,1.09777678246016e-05,1.34786572202246e-05,5.59809630275883e-06,7.39817339098976e-06,1.03378652944343e-05,"v_3000",9,2.5566293398783e-05,14664.7877163272
"86185",4.83515982255876e-05,4.59862487722118e-05,7.0251275882003e-05,3.80805673473178e-05,4.7948914662214e-05,4.75226276548827e-05,5.09368427061515e-05,5.4363917454906e-05,4.00479197043516e-05,3.73271475636302e-05,3.73753591414164e-05,"v_1457",139,2.55623721881391e-05,4257.66034813854
"1097668",5.40534376389823e-05,6.51843914635235e-05,6.29115903420923e-05,3.50442430405549e-05,6.99490049189945e-05,6.57322326441368e-05,7.20141569293866e-05,7.99733661733328e-05,4.47847704220706e-05,5.61588616497859e-05,2.70374938469821e-05,"v_924",303,2.55617187699701e-05,38861.4087617014
"1867846",5.70183941339476e-06,3.12527904277168e-06,2.09705301140308e-06,1.1259702637579e-05,7.33336341892685e-06,3.99723036349481e-06,5.26932855580878e-06,4.49288574007488e-06,4.3062279251991e-06,8.40701521703382e-06,1.59044081452836e-06,"v_2675",13,2.55610653852053e-05,5932.28586737404
"1785145",6.84220729607371e-06,6.69702652022502e-06,5.94165019897538e-06,6.32567563908934e-06,8.74362561487432e-06,6.2179138987697e-06,2.19555356492032e-06,7.18861718411981e-06,9.90432422795793e-06,6.72561217362706e-06,2.38566122179254e-06,"v_1528",13,2.5558452180136e-05,1087.32292221735
"187491",6.06675713585203e-05,5.71479596392535e-05,6.92027493763015e-05,2.06217025834312e-05,5.97951171081728e-05,7.81680604416762e-05,5.53279498359921e-05,6.87411518231456e-05,4.04785424968715e-05,5.54863004324232e-05,1.82900693670761e-05,"v_3495",319,2.55564926269519e-05,34119.0339568247
"37448",2.91934177965812e-05,2.94669166889901e-05,3.25043216767477e-05,3.64358916811546e-05,4.28719707568031e-05,3.24219796150134e-05,2.37119785011395e-05,2.83051801624717e-05,3.53110689866326e-05,2.05131171295625e-05,1.74948489598119e-05,"v_864",22,2.5555186425085e-05,1984.51241596332
"2259620",5.79306884400908e-05,5.71479596392535e-05,7.19988200581722e-05,4.26350538074621e-05,7.47438963852159e-05,7.50591034922913e-05,5.66452819749443e-05,6.64947089531082e-05,4.43541476295507e-05,4.84244076501148e-05,4.53275632140582e-05,"v_2344",358,2.55532273726172e-05,43935.9435931833
"539",4.21936116591212e-05,3.12527904277168e-05,3.70479365347877e-05,3.4411675476646e-05,5.24617536892459e-05,3.55309365643983e-05,3.64461891776774e-05,6.06539574910109e-05,3.70335601567122e-05,3.83359893896742e-05,2.14709509961328e-05,"v_1276",39,2.55499629525537e-05,4261.82470597637
"2749999",4.49304945775507e-05,5.22368068577552e-05,6.5707661023963e-05,3.0869297118756e-05,5.33079110068144e-05,5.37405415536524e-05,6.32319426697053e-05,5.66103603249435e-05,4.47847704220706e-05,3.76634281723115e-05,4.85084448431149e-05,"v_1321",156,2.55499629525537e-05,5789.18632133842
"1295642",1.14036788267895e-05,1.69658005179034e-05,1.32813357388861e-05,1.49285945082508e-05,1.32564646419062e-05,1.37682379187043e-05,1.14168785375857e-05,2.51601601444193e-05,1.03349470204778e-05,9.07957643439653e-06,1.66996285525478e-05,"v_3925",11,2.55493101686254e-05,14532.0669822135
"52773",6.50009693127003e-05,5.80408965086168e-05,7.54939084105107e-05,2.58087566074845e-05,6.17694841824992e-05,7.55032401993463e-05,5.26932855580878e-05,7.5480480433258e-05,4.00479197043516e-05,5.21234943456097e-05,2.06757305888687e-05,"v_3732",337,2.5545394165432e-05,45698.347933314
"71997",5.70183941339476e-06,2.23234217340834e-06,2.44656184663692e-06,2.27724323007216e-06,4.7948914662214e-06,6.2179138987697e-06,2.63466427790439e-06,2.69573144404493e-06,4.3062279251991e-07,3.02652547813218e-06,0,"v_5386",22,2.5543436613962e-05,8552.1746288801
"1839801",5.20007754501602e-05,6.65237967675685e-05,5.76689578135846e-05,2.26459187879398e-05,6.48720610135836e-05,6.83970528864667e-05,5.70843926879284e-05,7.81762118773029e-05,3.70335601567122e-05,6.38933156494571e-05,1.74948489598119e-05,"v_4703",315,2.55401746947949e-05,30983.1012555324
"78448",6.47728957361645e-05,7.05420126797035e-05,6.60571698591969e-05,3.40321349383006e-05,7.0231057358184e-05,6.79529161794117e-05,5.62061712619603e-05,6.69439975271157e-05,4.60766387996304e-05,6.15393513886876e-05,3.73753591414164e-05,"v_3763",345,2.55349573566212e-05,58464.1732480973
"118060",3.19303007150107e-06,3.57174747745334e-06,2.79607068187077e-06,9.23548643307043e-06,4.51283902703191e-06,6.2179138987697e-06,1.75644285193626e-06,3.14502001805241e-06,1.72249117007964e-06,1.68140304340676e-06,3.9761020363209e-06,"v_4284",16,2.55290903985091e-05,13589.8300137175
"1607",3.19303007150107e-06,3.57174747745334e-06,3.8445971875723e-06,4.80751348570789e-06,5.92310122297938e-06,7.10618731287965e-06,1.75644285193626e-06,4.04359716606739e-06,4.73685071771901e-06,3.69908669549488e-06,2.38566122179254e-06,"v_4199",17,2.55284386806903e-05,5024.02779326535
"2049589",3.17022271384749e-05,4.59862487722118e-05,9.08722971607999e-05,3.82070808600996e-05,5.30258585676249e-05,5.24081314324874e-05,7.90399283371316e-05,5.21174745848686e-05,4.22010336669512e-05,2.55573262597828e-05,3.49896979196239e-05,"v_1322",128,2.55277869961453e-05,3918.82818969171
"283735",8.21064875528846e-06,5.80408965086168e-06,4.89312369327384e-06,1.51816215338144e-05,8.46157317568482e-06,5.32964048465974e-06,3.95199641685658e-06,7.18861718411981e-06,6.88996468031856e-06,3.36280608681353e-06,7.15698366537761e-06,"v_4962",18,2.55225747173375e-05,24601.1242447562
"2528007",5.47376583685897e-05,8.88472185016519e-05,6.74552052001323e-05,4.87077024209879e-05,7.98208402906268e-05,7.06177364217416e-05,4.83021784282471e-05,7.59297690072654e-05,3.74641829492322e-05,5.58225810411046e-05,2.94231550687746e-05,"v_4868",294,2.55206206614945e-05,52548.3905288058
"83771",6.84220729607371e-06,6.25055808554335e-06,1.01357562217815e-05,5.18705402405326e-06,8.74362561487432e-06,3.55309365643983e-06,5.70843926879284e-06,4.94217431408237e-06,4.3062279251991e-06,7.39817339098976e-06,2.38566122179254e-06,"v_2522",21,2.55186669048409e-05,2531.41410934218
"1775880",6.88782201138087e-05,5.80408965086168e-05,7.23483288934061e-05,2.65678376841752e-05,5.75386975946568e-05,6.52880959370818e-05,3.82026320296136e-05,4.89724545668162e-05,4.09091652893914e-05,4.84244076501148e-05,3.33992571050955e-05,"v_3256",191,2.55186669048409e-05,17527.4976035151
"648",5.2228849026696e-05,5.80408965086168e-05,6.81542228705999e-05,6.21181347758573e-05,6.60002707703416e-05,5.86260453312571e-05,4.39110712984065e-05,8.04226547473403e-05,4.86603755547498e-05,4.30439179112132e-05,3.49896979196239e-05,"v_2511",111,2.55154113084303e-05,27760.382033966
"1510841",3.85444344345486e-05,3.83962853826234e-05,4.61351662508677e-05,3.2007918733792e-05,3.52565548986868e-05,5.28522681395424e-05,4.56675141503427e-05,3.72909516426215e-05,3.05742182689136e-05,4.33801985198945e-05,2.38566122179254e-05,"v_566",60,2.55128074293295e-05,1971.29016544057
"28084",4.7895451072516e-06,4.46468434681668e-06,5.94165019897538e-06,2.08747296089948e-05,6.48720610135836e-06,4.44136707054978e-06,3.95199641685658e-06,5.39146288808985e-06,4.3062279251991e-06,6.72561217362706e-06,1.59044081452836e-06,"v_2677",33,2.55108548687467e-05,6555.37059055582
"244787",7.29835444914529e-06,2.23234217340834e-06,3.8445971875723e-06,8.85594589472507e-07,3.10257683108444e-06,3.55309365643983e-06,3.51288570387252e-06,7.18861718411981e-06,2.15311396259955e-06,1.34512243472541e-06,1.59044081452836e-06,"v_2985",28,2.55102040816327e-05,2988.87367321568
"2757714",7.0702808726095e-06,1.25011161710867e-05,7.33968553991076e-06,4.93402699848968e-06,6.48720610135836e-06,7.55032401993463e-06,7.02577140774503e-06,9.43506005415724e-06,6.88996468031856e-06,2.69024486945082e-06,8.74742447990597e-06,"v_1751",8,2.55089026070098e-05,75309.2618872541
"481145",3.42110364803686e-06,4.46468434681668e-07,4.19410602280615e-06,1.77118917894501e-06,3.38462927027393e-06,5.77377719171472e-06,1.75644285193626e-06,3.14502001805241e-06,1.72249117007964e-06,6.72561217362706e-07,7.95220407264179e-07,"v_542",25,2.55030476141899e-05,6294.58133288748
"238836",5.24569226032318e-06,4.46468434681668e-06,2.79607068187077e-06,7.71732427968899e-06,4.23078658784241e-06,4.44136707054978e-06,2.63466427790439e-06,3.5943085920599e-06,2.15311396259955e-06,2.69024486945082e-06,3.18088162905672e-06,"v_2406",16,2.55023972253392e-05,13929.822281285
"1906",3.83163608580128e-05,5.71479596392535e-05,5.38243606260123e-05,2.28989458135034e-05,2.87693487973284e-05,4.75226276548827e-05,3.46897463257411e-05,3.7740240216629e-05,3.44498234015928e-05,5.07783719108843e-05,2.2266171403397e-05,"v_3131",49,2.54991457786164e-05,1661.63742991882
"2527994",5.29130697563034e-05,8.52754710241986e-05,7.82899790923815e-05,4.49122970375343e-05,7.78464732163004e-05,6.97294630076316e-05,5.09368427061515e-05,7.00890175451681e-05,3.57416917791525e-05,5.78402646931927e-05,3.1013595883303e-05,"v_4869",320,2.54971953085161e-05,56712.5399230978
"39687",5.29130697563034e-05,5.71479596392535e-05,5.62709224726492e-05,3.64358916811546e-05,5.52822780811408e-05,4.57460808266628e-05,3.33724141867889e-05,4.98710317148312e-05,4.34929020445109e-05,4.67430046067081e-05,3.9761020363209e-05,"v_3392",93,2.54867978387195e-05,3221.71839947948
"138563",2.2807357653579e-06,4.01821591213501e-06,1.74754417616923e-06,7.5908107669072e-07,1.41026219594747e-06,3.55309365643983e-06,2.19555356492032e-06,3.5943085920599e-06,1.29186837755973e-06,1.34512243472541e-06,7.95220407264179e-07,"v_2961",41,2.54809529876417e-05,425962.319639915
"2643326",5.92991298993055e-06,8.48290025895169e-06,6.99017670467692e-06,2.06217025834312e-05,7.05131097973735e-06,3.55309365643983e-06,4.83021784282471e-06,6.73932861011232e-06,4.3062279251991e-06,1.10972600864846e-05,5.56654285084926e-06,"v_4900",18,2.54783561364621e-05,2184.54497070568
"1616788",2.46319462658654e-05,1.339405304045e-05,2.726168914824e-05,2.50496755307938e-05,2.228214269597e-05,2.75364758374087e-05,2.54684213530758e-05,3.27980659025466e-05,1.55024205307168e-05,1.81591528687931e-05,2.2266171403397e-05,"v_3970",10,2.54770579093526e-05,3839.45275176468
"170679",5.01761868378739e-06,7.58996338958836e-06,6.64066786944307e-06,5.06054051127147e-06,2.25641951351595e-06,4.44136707054978e-06,6.14754998177691e-06,6.29004003610483e-06,5.59809630275883e-06,3.69908669549488e-06,2.38566122179254e-06,"v_2638",9,2.54751108167321e-05,980.16418073086
"152794",5.95272034758413e-05,6.83096705062952e-05,6.29115903420923e-05,2.78329728119931e-05,6.28976939392572e-05,6.88411895935216e-05,4.83021784282471e-05,5.93060917689884e-05,4.56460160071104e-05,4.50616015633013e-05,3.57849183268881e-05,"v_3493",273,2.54751108167321e-05,25836.8932966278
"54254",2.05266218882211e-06,4.46468434681668e-06,1.74754417616923e-06,1.39164864059965e-06,2.25641951351595e-06,2.22068353527489e-06,1.75644285193626e-06,3.14502001805241e-06,1.29186837755973e-06,1.00884182604406e-06,7.95220407264179e-07,"v_5491",57,2.54744618519934e-05,163147.297266302
"2706126",4.94919661082665e-05,6.33985177247969e-05,7.61929260809784e-05,5.1617513214969e-05,6.79746378446681e-05,6.48439592300268e-05,6.23537212437372e-05,7.14368832671906e-05,6.11484365378272e-05,5.91853871279181e-05,4.13514611777373e-05,"v_1313",329,2.54705687578004e-05,41228.3243255655
"1705394",2.5088093418937e-06,2.67881060809001e-06,1.74754417616923e-06,4.80751348570789e-06,5.35899634460039e-06,1.77654682821991e-06,1.31733213895219e-06,4.04359716606739e-06,2.58373675511946e-06,2.69024486945082e-06,7.95220407264179e-07,"v_2745",39,2.54686226568867e-05,22076.2113768435
"869212",5.81587620166266e-05,7.00955442450219e-05,7.30473465638738e-05,6.05999726224758e-05,8.65900988311747e-05,6.75087794723567e-05,5.57670605489762e-05,8.13212318953553e-05,5.68422086126281e-05,4.5734162780664e-05,2.62422734397179e-05,"v_5146",244,2.54660283182235e-05,88320.6903225254
"2795687",5.63341734043402e-05,5.98267702473435e-05,5.10282899441415e-05,3.66889187067181e-05,8.80003610271222e-05,5.41846782607074e-05,5.48888391230081e-05,7.86255004513104e-05,2.62679903437145e-05,4.84244076501148e-05,3.81705795486806e-05,"v_2208",243,2.546537981614e-05,16025.9365676589
"2806553",4.40182002714076e-05,5.08974015537102e-05,5.69699401431169e-05,4.93402699848968e-05,5.61284353987093e-05,6.2179138987697e-05,6.14754998177691e-05,5.6161071750936e-05,4.26316564594711e-05,5.38048973890165e-05,4.4532342806794e-05,"v_446",130,2.54614894971356e-05,5451.27136639842
"187880",3.19303007150107e-06,2.23234217340834e-06,2.44656184663692e-06,1.01210810225429e-06,3.66668170946342e-06,2.22068353527489e-06,3.07377499088845e-06,3.14502001805241e-06,2.58373675511946e-06,1.00884182604406e-06,7.95220407264179e-07,"v_5388",28,2.54614894971356e-05,72120.7077890195
"865",3.87725080110844e-06,2.23234217340834e-06,1.39803534093538e-06,3.28935133232645e-06,5.35899634460039e-06,3.10895694938485e-06,3.07377499088845e-06,8.98577148014976e-06,2.58373675511946e-06,6.05305095626435e-06,1.59044081452836e-06,"v_4530",23,2.54608412261941e-05,12508.2618095314
"1898749",4.7895451072516e-06,3.12527904277168e-06,2.44656184663692e-06,1.01210810225429e-06,1.72051987905591e-05,3.99723036349481e-06,3.51288570387252e-06,1.79715429602995e-06,1.72249117007964e-06,4.70792852153894e-06,0,"v_5453",17,2.54608412261941e-05,2091.0430395478
